l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
41.0,41861.0,1810.0,0.005725454651221589,0.3360374970278305,149.6545642219974,0.0,0.0,1.0,0.4368,0.2912,0.6529713827001838,0.4263716266253897,0.96875,0.0,0.99478515625,9.00884042052246,0.3094
42.0,89945.0,1716.0,0.0028962221987107817,0.33308715597056454,153.83346062738303,0.0,0.0,1.0,0.364,0.2548,0.8976206475848535,0.8057228269706519,0.9609375,0.0,0.9971875,9.254289859623896,0.1456
43.0,44055.0,4844.0,0.004134842453270543,0.33558158233914315,182.2375542784685,0.0,0.0,1.0,0.3276,0.2366,0.6852312485283518,0.46954186395972386,0.94140625,0.0,0.995869140625,11.345302745076793,0.2184
44.0,165379.0,819.0,0.0030976209473425847,0.33731207619538556,154.86677298574503,0.0,0.0,1.0,0.4914,0.364,0.8030751255926767,0.6449296573456939,0.953125,0.0,0.9964111328125,9.61561532203973,0.182
45.0,41323.0,3979.0,inf,0.33676729524277715,158.19205332314561,0.0,0.0,1.0,0.1638,0.1092,8011.257744816645,64180250.65388465,0.9453125,0.0,0.99439208984375,9.351655379762974,0.091
46.0,168735.0,634.0,0.003681170883283647,0.33072578788388923,150.52931712968547,0.0,0.0,1.0,0.3276,0.2184,0.727595278128777,0.5293948887552924,0.94921875,0.0,0.996240234375,9.431204586895205,0.091
47.0,110535.0,4904.0,inf,0.3332903740507051,158.08371797608496,0.0,0.0,1.0,0.4368,0.3094,0.7412603561777662,0.5494669156407895,0.9296875,0.0,0.99418701171875,9.336534845672304,0.1274
48.0,54258.0,4492.0,0.025060392661009435,0.3350934635191223,169.70541720432638,0.0,0.0,1.0,0.1638,0.091,0.6802627133425816,0.46275735916421135,0.953125,0.0,0.9967041015625,10.02968667601424,0.091
49.0,63104.0,2299.0,0.02010876854132447,0.3320330292715517,157.28193818198216,0.0,0.0,1.0,0.2184,0.1092,0.842846618877948,0.7103904229539885,0.953125,0.0,0.99663818359375,9.254442291720778,0.091
50.0,100310.0,3026.0,0.00342225916901605,0.3340385391484101,150.90205876790102,0.0,0.0,1.0,0.3458,0.091,0.7268443917963381,0.5283027698857887,0.96484375,0.0,0.99662353515625,8.985609834122002,0.2366
