l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
71.0,115465.0,3903.0,0.0008080022030436604,0.136711804331723,0.9456389906038063,1.0,0.0,0.0,6.8432,4.7138,0.66309537809756,0.4396954804543461,1.0,0.1328125,0.00094482421875,0.051941348425227574,1.5288000000000002
72.0,80817.0,2801.0,0.0008978079451285219,0.13078072710034744,0.7676094865523215,1.0,0.0,0.0,3.2396000000000003,3.0758,1.0552686963941966,1.1135920215895068,1.0,0.30078125,0.00152099609375,0.04246692924192885,5.6238
73.0,135403.0,4772.0,0.0009012304867200173,0.12614362474451554,0.7089831202059892,1.0,0.0,0.0,9.536800000000001,6.097,0.7839581041206263,0.6145903090164064,1.0,0.0390625,0.00124267578125,0.04366638327500638,5.3144
74.0,16677.0,1237.0,0.0008479097838898772,0.13484013721757918,0.9053573738573353,1.0,0.0,0.0,4.5136,3.64,0.8440382408884187,0.7124005520820166,1.0,0.0078125,0.00131103515625,0.05219262113579215,3.9494000000000002
75.0,140632.0,3292.0,0.0009147243068906195,0.13757259612743408,0.8274884545721786,1.0,0.0,0.0,4.1314,3.822,0.8912486033706026,0.7943240730100495,1.0,0.03125,0.0009912109375,0.04829901527373437,1.8928
76.0,165403.0,673.0,0.0008208678598735782,0.12889593841832667,0.7833418688499002,1.0,0.0,0.0,3.7492,3.5854000000000004,0.8531441989242353,0.727855024158075,1.0,0.01953125,0.0003759765625,0.0435730667706018,5.969600000000001
77.0,28503.0,4761.0,0.0009005785668536036,0.13406239585892119,0.9871811657713828,1.0,0.0,0.0,6.4064000000000005,5.4054,0.8574189189575311,0.735167202586301,1.0,0.07421875,0.0008837890625,0.053982906271841546,3.8038000000000003
78.0,179237.0,604.0,0.0009178285939485943,0.124385031162194,0.8063698982763687,1.0,0.0,0.0,5.915,4.9322,0.740373225335678,0.5481525127939547,1.0,0.0078125,0.0003515625,0.048981345253098496,3.3124000000000002
79.0,119035.0,3699.0,0.0009147767342829315,0.1311433494181238,0.8299975909057724,1.0,0.0,0.0,7.4984,5.9514000000000005,0.5979712692494392,0.3575696388477852,1.0,0.0078125,0.0004248046875,0.04945933603275776,3.1668000000000003
80.0,50171.0,1460.0,0.0008000320600097927,0.13391410500790846,1.0011876657143022,1.0,0.0,0.0,4.5136,4.0768,0.6167864610327681,0.3804255385133261,1.0,0.00390625,0.0014501953125,0.06006945240625727,2.3296
81.0,140040.0,270.0,0.0008185221776751239,0.13469225726051393,0.8033715228005393,1.0,0.0,0.0,4.4954,3.6946000000000003,0.7748781795012438,0.6004361930671618,1.0,0.0078125,0.00053955078125,0.045219566632622055,5.6238
82.0,70732.0,2801.0,0.000890026417519791,0.1272672570335279,0.7670925444059274,1.0,0.0,0.0,3.185,3.0212000000000003,1.1271988453541117,1.2705772369676418,1.0,0.03515625,0.00091552734375,0.04190541319301211,4.313400000000001
83.0,42154.0,235.0,0.00088031106635138,0.13134600536443605,0.9036569318608108,1.0,0.0,0.0,6.097,4.695600000000001,0.8804058556917826,0.7751144707363811,1.0,0.0078125,0.00099609375,0.050451764932684995,2.275
84.0,29395.0,1799.0,0.0009207291549141816,0.13356571581076743,0.827878004976821,1.0,0.0,0.0,5.2234,5.005,0.8583101024758694,0.7366962320121373,1.0,0.00390625,0.0007421875,0.05140803819664441,3.3852
85.0,120371.0,2374.0,0.0009013880138017655,0.13723001823819797,0.9420026950485714,1.0,0.0,0.0,5.6966,4.186,0.9071240515713155,0.8228740449391583,1.0,0.0078125,0.00061279296875,0.05389159663795606,5.1142
86.0,52449.0,3215.0,0.0008073141798018981,0.13711504480332537,1.059673829034646,1.0,0.0,0.0,3.003,2.7664,0.9135685844112444,0.8346075584231659,1.0,0.0,0.00070068359375,0.06116586670240076,1.3104
87.0,49303.0,3773.0,0.000895834912630404,0.13288774633311123,1.0004857651787535,1.0,0.0,0.0,7.8260000000000005,7.625800000000001,0.6707128380119302,0.4498557110740176,1.0,0.0,0.000224609375,0.0581492585000869,4.1496
88.0,162353.0,637.0,0.0008182805589660302,0.1379460125832477,1.0725541012784818,1.0,0.0,0.0,3.4944,3.3306,0.9291418548095636,0.8633045863589572,1.0,0.0078125,0.00112548828125,0.05709285296906419,3.0940000000000003
89.0,48239.0,4146.0,0.0009041759096442362,0.13792303238745343,0.9162966162935093,1.0,0.0,0.0,5.296200000000001,5.096,0.6871577939381628,0.47218583376996237,1.0,0.0,0.00158935546875,0.053615704465268754,4.768400000000001
90.0,82975.0,3377.0,0.0008646229061636345,0.13552555334888644,0.8440112974907056,1.0,0.0,0.0,6.7522,6.5338,0.639901512595007,0.4094739458213785,1.0,0.00390625,0.00072265625,0.047814147557586395,4.986800000000001
91.0,121848.0,3468.0,0.0009433128368547929,0.133975718751789,0.8503459994978938,1.0,0.0,0.0,7.389200000000001,6.570200000000001,0.528874949713586,0.27970871243454803,1.0,0.05078125,0.000625,0.04906881073629372,4.1132
92.0,175956.0,3011.0,0.0008517430883662303,0.1320485019030002,0.8946468672229134,1.0,0.0,0.0,4.8776,4.6774000000000004,0.7624664821609878,0.5813551364189521,1.0,0.0,0.0015087890625,0.051107388537616316,3.3306
93.0,133518.0,1409.0,0.0008285119811326401,0.13024265425795745,0.7878762989218101,1.0,0.0,0.0,5.587400000000001,1.6380000000000001,0.705232957878194,0.49735352487762646,1.0,0.0390625,0.00146240234375,0.04160584396915734,6.1698
94.0,110555.0,2299.0,0.0008988082160078863,0.1380119714747758,0.933493636631024,1.0,0.0,0.0,1.729,1.5834000000000001,0.6437118307883751,0.4143649210969219,1.0,0.0,0.0006689453125,0.0517700321809933,4.8594
95.0,58536.0,762.0,0.0009358844530783136,0.13882543196513242,0.8727055741119969,1.0,0.0,0.0,7.844200000000001,1.7472,0.4980498493045895,0.24805365239232444,1.0,0.0,0.00071533203125,0.051432228475533304,4.095000000000001
96.0,167007.0,3272.0,0.0009054519667141291,0.13398037767434898,0.7902805053569808,1.0,0.0,0.0,6.1698,4.7138,0.7198605670949949,0.5181992360583277,1.0,0.13671875,0.00116943359375,0.04315140403118445,4.9504
97.0,170279.0,1917.0,0.0008585911233072804,0.13779920265467094,0.868341399850284,1.0,0.0,0.0,6.424600000000001,2.3296,0.6199490438883266,0.38433681701805045,1.0,0.1171875,0.0004150390625,0.04650226875710217,3.1486
98.0,24543.0,333.0,0.0008620570210353957,0.13468164462744844,0.874765774273132,1.0,0.0,0.0,2.73,2.5662000000000003,0.7474306471915448,0.5586525723611712,1.0,0.00390625,0.0011083984375,0.05134448394848867,2.7118
99.0,14609.0,1472.0,0.0007658691787369314,0.1364376743747476,0.9988671451421415,1.0,0.0,0.0,4.7138,3.2396000000000003,1.1411684443624688,1.3022654184086577,1.0,0.0078125,0.00034423828125,0.054224690633559725,5.6056
100.0,166925.0,1022.0,0.0008185833486035468,0.1344376924190023,1.065183694207535,1.0,0.0,0.0,6.0788,5.7694,0.7698895641105558,0.5927299409263419,1.0,0.2890625,0.00098876953125,0.05847771608393515,4.841200000000001
101.0,4196.0,4206.0,0.0008665828712880457,0.12509929760453742,0.8011655493521004,1.0,0.0,0.0,6.825,5.369000000000001,0.7410090888100007,0.5490944696990278,1.0,0.01953125,0.0003369140625,0.04702521662399661,3.7310000000000003
102.0,115670.0,291.0,0.0007912475421681394,0.14066441279175632,0.9786305068320323,1.0,0.0,0.0,5.7330000000000005,3.0758,0.9506863632730528,0.9038045613133423,1.0,0.0078125,0.00045166015625,0.056784388033669586,3.2396000000000003
103.0,148905.0,2505.0,0.0008796494281922067,0.13828755656756977,0.8967875945936904,1.0,0.0,0.0,7.1162,5.46,0.645293219093522,0.41640333860807965,1.0,0.00390625,0.0010986328125,0.052470105736222905,7.607600000000001
104.0,157369.0,2317.0,0.0008070411317326724,0.1338146477939616,0.9828345122137336,1.0,0.0,0.0,11.320400000000001,7.9352,0.4512861676501995,0.20365920511240418,1.0,0.10546875,0.001513671875,0.05472515196147576,4.3498
105.0,12549.0,2322.0,0.0008868326857322415,0.1364555990471197,0.9619301771696774,1.0,0.0,0.0,3.4034,3.0394,0.7003141624478858,0.4904399261250834,1.0,0.0,0.0004541015625,0.058413897186014196,2.4024
106.0,109417.0,921.0,0.0009263517056252855,0.13539970166379325,0.6887752467131519,1.0,0.0,0.0,5.5692,4.0404,0.6884919284581622,0.47402113555203884,1.0,0.03515625,0.0005419921875,0.03997751217834988,4.2588
107.0,1814.0,2313.0,0.0008915831214976119,0.13449873323593564,0.9317439301267842,1.0,0.0,0.0,5.1142,3.0212000000000003,0.781042403723695,0.6100272364144879,1.0,0.29296875,0.00101318359375,0.052371273199186774,4.095000000000001
108.0,171074.0,1077.0,0.0007705791747825044,0.1353740409593232,0.9408631339674044,1.0,0.0,0.0,4.3498,3.9312,0.8561808271603923,0.7330456087970535,1.0,0.0390625,0.00020263671875,0.048976584695616054,3.9494000000000002
109.0,28571.0,3083.0,0.0008818808282870152,0.13869929674571158,0.9928901192654167,1.0,0.0,0.0,4.768400000000001,3.9494000000000002,0.8351312369421947,0.6974441829165997,1.0,0.04296875,0.0009228515625,0.05566259486525604,2.6390000000000002
110.0,99263.0,717.0,0.0008765586323804707,0.13524625522576747,1.0559080332160082,1.0,0.0,0.0,4.9504,4.732,0.8281718465879823,0.685868607480949,1.0,0.00390625,0.00066650390625,0.05875209232104073,7.644
111.0,1386.0,2338.0,0.0008046653755483818,0.13099402264029117,0.8813550011870072,1.0,0.0,0.0,5.2416,5.0232,0.9336476446377464,0.8716979243376112,1.0,0.0,0.00052490234375,0.05001292847234495,5.7694
112.0,171151.0,3427.0,0.0008593108059664248,0.13592405864741972,0.8643287156987808,1.0,0.0,0.0,3.7310000000000003,3.5672,0.9511827068829803,0.9047485418732335,1.0,0.0546875,0.00172119140625,0.04627810686258016,2.6936
113.0,26035.0,633.0,0.0008858971528780644,0.13778352184003118,0.8734560583756057,1.0,0.0,0.0,5.587400000000001,5.4054,0.8098514401066601,0.6558593550428313,1.0,0.0078125,2.44140625e-06,0.049752439879206634,5.2598
114.0,49618.0,895.0,0.0008301085402829682,0.1337156718226414,0.8753260382834486,1.0,0.0,0.0,5.369000000000001,5.1142,0.7129999202025544,0.5083688862088487,1.0,0.109375,0.0010009765625,0.04574771582269044,4.6774000000000004
115.0,49100.0,884.0,0.0009464443326854986,0.13654195812232162,0.8491178111034098,1.0,0.0,0.0,5.3508000000000004,5.1688,0.8644776717710022,0.7473216449906129,1.0,0.0,0.00077880859375,0.04995081537031565,5.7148
