l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
60.0,148099.0,2600.0,0.00015860750107773874,0.0148120637731904,11.666097653222566,0.0,1.0,0.0,1.7836,1.6380000000000001,1.1000731703608595,1.2101609801477926,1.0,0.01171875,0.0,0.44869242741817567,2.0020000000000002
61.0,72368.0,1103.0,0.00016548146645216312,0.014633708806697631,10.258904914625324,0.0,1.0,0.0,1.4014,1.0374,0.9441126806031047,0.8913487536755799,1.0,0.03515625,0.0,0.3820826556564576,1.6744
62.0,23662.0,3900.0,0.00016123231506085276,0.014603501545652884,8.882203195961726,0.0,1.0,0.0,1.9474,1.8018,0.7212752431497129,0.5202379763806775,1.0,0.02734375,0.0,0.3146495142120749,2.0566
63.0,81735.0,4123.0,0.0001653078293531906,0.01484210480683613,8.553828464656489,0.0,1.0,0.0,7.0798000000000005,6.042400000000001,0.746762272740746,0.5576538919889245,1.0,0.03515625,0.0,0.2995660829838598,2.8028
64.0,134580.0,2842.0,0.00016739246386688464,0.014090430719365943,8.646896331954883,0.0,1.0,0.0,3.3488,2.5116,0.8061926131263528,0.6499465294594955,1.0,0.03125,0.0,0.3058573543031453,2.8392
65.0,70235.0,3794.0,0.00016486698534708748,0.014442533715579004,10.54886901055733,0.0,1.0,0.0,1.7108,1.0010000000000001,0.855591825192077,0.7320373713355091,1.0,0.0078125,0.0,0.4344255759383353,0.4186
66.0,41940.0,1390.0,0.00017930455945764723,0.014009694416934707,9.23586874354799,0.0,1.0,0.0,5.6056,5.4054,0.9305194377978893,0.8658664241197007,1.0,0.015625,0.0,0.37629988966942385,0.4732
67.0,165510.0,3579.0,0.0001731413975464017,0.013627347280196858,8.732230048781977,0.0,1.0,0.0,1.7108,1.5652000000000001,1.7623815850993136,3.1059888514971634,1.0,0.02734375,0.0,0.32753139718647617,1.9656
68.0,157532.0,3993.0,0.000153229049801626,0.014451362079726353,10.190140808868197,0.0,1.0,0.0,2.2386,2.093,0.7631883391539044,0.5824564410204957,1.0,0.05078125,0.0,0.3185520841526912,1.2922
69.0,49584.0,2998.0,0.00016432924046911143,0.014328056563043527,10.801559007653447,0.0,1.0,0.0,2.7482,1.9656,0.949039618377123,0.9006761972493947,1.0,0.01953125,0.0,0.4011028831844485,1.092
70.0,40410.0,1718.0,0.00015137193332412287,0.014671527381749894,10.48579369438889,0.0,1.0,0.0,0.364,0.2912,1.2328857319155384,1.5200072279609131,1.0,0.01953125,0.0,0.35794979695634077,1.9656
71.0,70343.0,3948.0,0.00016180897909600487,0.013907700963320635,9.584228716625967,0.0,1.0,0.0,2.0748,1.2922,0.605549491217795,0.3666901863141301,1.0,0.02734375,0.0,0.3548234531250234,0.5642
72.0,52078.0,354.0,0.00016938347834981164,0.014384627474706308,7.529398551756743,0.0,1.0,0.0,2.9302,2.1112,0.8057048122884253,0.6491602445447262,1.0,0.0390625,0.0,0.2737160830609833,3.1122
73.0,101082.0,1687.0,0.0001818505664674095,0.014172438266279263,8.286696788045159,0.0,1.0,0.0,1.8746,1.456,0.9038365422924812,0.8169204951832278,1.0,0.0234375,0.0,0.3233623467848685,1.911
74.0,131817.0,4438.0,0.000152358046635128,0.014795834727018231,11.607280976864754,0.0,1.0,0.0,1.7654,1.456,0.9258969958044648,0.8572852468397323,1.0,0.05859375,0.0,0.40377149752821745,2.184
75.0,69217.0,3580.0,0.00015663028669561622,0.01508317320551352,13.295899960294088,0.0,1.0,0.0,1.1102,0.7826000000000001,0.7823473365297624,0.6120673549752136,1.0,0.015625,0.0,0.4969428292483613,0.9464
76.0,108056.0,2458.0,0.00016170197316119853,0.014325659613951908,8.23251285782578,0.0,1.0,0.0,1.6562000000000001,1.456,0.9515098330085581,0.9053709623119723,1.0,0.05078125,0.0,0.28628824110639783,3.0212000000000003
77.0,59609.0,4667.0,0.00016506089306735845,0.014173379240333666,10.742875302565327,0.0,1.0,0.0,0.5642,0.455,1.0236633508179669,1.0478866558078677,1.0,0.0390625,0.0,0.3661348820124556,3.367
78.0,171337.0,1270.0,0.0001472310453479009,0.014266202771992193,14.521562960316572,0.0,1.0,0.0,1.6016000000000001,1.4014,0.9398906556933089,0.883394444659598,1.0,0.0,0.0,0.466162535709568,1.911
79.0,127294.0,649.0,0.00017231406027118734,0.013822720729843533,7.654685686195763,0.0,1.0,0.0,5.2234,4.4226,0.6567055622140016,0.43126219544280786,1.0,0.02734375,0.0,0.2977848707986281,3.822
80.0,37910.0,1300.0,0.0001674436088686758,0.014231212127765637,8.028971320266697,0.0,1.0,0.0,1.4014,1.2558,1.0596871768673202,1.122936912817032,1.0,0.05859375,0.0,0.27650852169312246,2.7118
81.0,11621.0,404.0,0.00016681133805983322,0.014726228633627419,9.698954463136046,0.0,1.0,0.0,1.7108,1.3832,0.9102076620785601,0.8284779881065184,1.0,0.0078125,0.0,0.3433856735002756,2.6208
82.0,63193.0,2210.0,0.00018333830286332192,0.014160934886231403,7.387273561427815,0.0,1.0,0.0,1.5834000000000001,1.456,0.8616220793415388,0.7423926076088369,1.0,0.05078125,0.0,0.24356167774006393,2.6572
83.0,178679.0,43.0,0.00016877932454408456,0.014696279036230962,8.575296276829484,0.0,1.0,0.0,2.5662000000000003,2.3842000000000003,0.7269766164620461,0.5284950008826048,1.0,0.0078125,0.0,0.29533292104101605,1.6744
84.0,155550.0,4327.0,0.0001672923415143022,0.014464266008129806,9.850427010048195,0.0,1.0,0.0,6.3518,4.5318000000000005,0.6453267481023247,0.41644661181632114,1.0,0.01953125,0.0,0.3653608094023908,1.1102
85.0,137157.0,922.0,0.00017971810801126913,0.014553186192168686,8.685884177915097,0.0,1.0,0.0,2.4388,0.4914,0.9664270065690642,0.9339811590260436,1.0,0.01171875,0.0,0.32188361971365254,2.2932
86.0,91260.0,1047.0,0.0001437118219388421,0.014737097296930835,12.728519984325885,0.0,1.0,0.0,2.3114,1.5652000000000001,0.8740279931927677,0.7639249328845775,1.0,0.03125,0.0,0.42173066245518775,1.274
87.0,105484.0,1646.0,0.0001644687569688453,0.014056546421055326,10.29885827169982,0.0,1.0,0.0,1.729,1.5288000000000002,0.9989300042779721,0.9978611534467889,1.0,0.04296875,0.0,0.39043725818441133,2.6208
88.0,170034.0,3222.0,0.00015686994470125255,0.014760410517031487,12.625074254551063,0.0,1.0,0.0,0.8372,0.6916,0.8404821047094069,0.7064101683367539,1.0,0.01953125,0.0,0.48470245454831407,0.91
89.0,82101.0,4446.0,0.0001531886150196569,0.014538349177333482,11.411661882453927,0.0,1.0,0.0,1.2558,1.1284,0.9489798787479128,0.9005628102684028,1.0,0.01953125,0.0,0.41159993161779873,3.5490000000000004
90.0,173991.0,4766.0,0.00017319120331486817,0.014128505876517133,8.324271512822012,0.0,1.0,0.0,3.003,2.5116,0.8529348720772326,0.7274978960054057,1.0,0.0390625,0.0,0.29003037494412354,2.7846
91.0,77154.0,3361.0,0.00015888885719285079,0.014672329919227243,8.692399045721935,0.0,1.0,0.0,3.458,2.093,0.8018706246884502,0.6429964987382462,1.0,0.05859375,0.0,0.29020261584964846,3.0212000000000003
92.0,6763.0,3584.0,0.00016997332826590027,0.014539975456431906,9.580993820984457,0.0,1.0,0.0,2.4206000000000003,2.2386,0.649797906126327,0.422237318806159,1.0,0.0078125,0.0,0.3448058982480644,1.5288000000000002
93.0,121965.0,3581.0,0.00015577848685352958,0.014636185293971411,9.378253453337908,0.0,1.0,0.0,4.695600000000001,3.6946000000000003,0.6510388134505359,0.4238515366190812,1.0,0.01171875,0.0,0.3395134913469433,1.8746
94.0,54840.0,580.0,0.00018976292927482612,0.014494835231889632,7.644135156718476,0.0,1.0,0.0,2.4024,1.456,0.6786187390212117,0.46052339295073996,1.0,0.0078125,0.0,0.2959729758721138,1.7472
95.0,86810.0,2907.0,0.00016898920052677583,0.014931264638276239,9.091357631439273,0.0,1.0,0.0,1.6016000000000001,1.456,0.882100289058218,0.7781009199565916,1.0,0.0234375,0.0,0.2933638449037055,2.9848000000000003
96.0,66744.0,1028.0,0.0001672295883261594,0.014948156120103888,8.70807084911674,0.0,1.0,0.0,2.6026000000000002,2.4388,0.7812939778834306,0.6104202798769147,1.0,0.0078125,0.0,0.33212071313679337,1.7654
97.0,70287.0,4883.0,0.0001547703468965947,0.014852817435205449,10.674502164291992,0.0,1.0,0.0,1.7108,1.0556,0.8925248137227337,0.7966005431108006,1.0,0.0390625,0.0,0.3599176120372336,2.275
98.0,111909.0,1860.0,0.0001693648240721592,0.01529819790641801,9.078066930541777,0.0,1.0,0.0,2.6390000000000002,1.8746,0.7520601836330644,0.5655945198061988,1.0,0.01171875,0.0,0.3218177075267832,2.6936
99.0,165706.0,2057.0,0.00014928872397227964,0.01483848813714766,11.138431327415136,0.0,1.0,0.0,2.7664,2.2568,0.9375683951359495,0.8790344955578,1.0,0.01171875,0.0,0.38827226025602624,0.7462000000000001
100.0,83861.0,4686.0,0.00018979276183398884,0.014404178743890522,7.532980725941723,0.0,1.0,0.0,2.6754000000000002,1.8382,1.3360942166660488,1.7851477558084627,1.0,0.015625,0.0,0.2886941256118183,1.9838
101.0,44894.0,2008.0,0.0001628678199168014,0.01499797295988319,11.209614947218427,0.0,1.0,0.0,1.7654,1.0374,0.601385994053481,0.36166511384369343,1.0,0.01953125,0.0,0.41083473493083333,1.2194
102.0,67471.0,1206.0,0.00016755338482853392,0.014732214291675282,8.137617981379751,0.0,1.0,0.0,6.006,4.55,0.8793513212786441,0.7732587462344952,1.0,0.02734375,0.0,0.27096159851612467,4.7502
103.0,173836.0,3610.0,0.0001626391745453755,0.014822612404620126,11.900070253006765,0.0,1.0,0.0,0.9464,0.8190000000000001,0.6828398402678036,0.4662702474569598,1.0,0.01953125,0.0,0.4202621857389527,0.8554
104.0,124225.0,119.0,0.00016752795205052546,0.014809899895684679,8.52415377725689,0.0,1.0,0.0,3.9312,2.4388,0.9508419084855766,0.9041003349324929,1.0,0.0078125,0.0,0.2939379463371792,1.456
105.0,66440.0,4269.0,0.00016787182145381097,0.013962692104485518,7.28499105260198,0.0,1.0,0.0,1.6562000000000001,1.5106000000000002,0.8903414969577389,0.7927079812049471,1.0,0.0234375,0.0,0.2531475129156946,3.0758
106.0,69920.0,2584.0,0.0001488476090324011,0.014276475693046776,10.114176863931032,0.0,1.0,0.0,0.40040000000000003,0.3276,0.6908107987611616,0.47721955968503393,1.0,0.02734375,0.0,0.30397937005135217,1.1648
107.0,474.0,3963.0,0.00015609818243482617,0.01501247858027401,10.078195132404295,0.0,1.0,0.0,2.2568,2.0384,0.9982480070645233,0.9964990836082923,1.0,0.02734375,0.0,0.34332146022950205,2.3842000000000003
108.0,33580.0,1804.0,0.00016020389400325208,0.01436586037425663,10.260668356827383,0.0,1.0,0.0,4.0040000000000004,3.2214,1.6280409746771058,2.65051741522758,1.0,0.015625,0.0,0.3478205707819031,3.9676
109.0,154837.0,709.0,0.00016348663370811646,0.01477647858760649,9.657350813462777,0.0,1.0,0.0,3.458,2.912,0.7679590619469236,0.5897611208263988,1.0,0.00390625,0.0,0.36385507702405917,2.4024
110.0,177548.0,397.0,0.00017419343432929348,0.014014071820531493,9.818357174543683,0.0,1.0,0.0,1.8382,1.092,0.7515237848874218,0.5647879992515155,1.0,0.0078125,0.0,0.3914419240040212,1.9292
111.0,95093.0,4078.0,0.00014293562925203352,0.015132553244213006,10.364332465868193,0.0,1.0,0.0,2.6754000000000002,1.8928,0.8001884229607209,0.6403015122403659,1.0,0.01953125,0.0,0.3228390204991314,2.5844
112.0,85627.0,1230.0,0.00016277742475301042,0.014914695431282573,10.903907550570176,0.0,1.0,0.0,1.9292,1.274,0.9316991081783971,0.8680632281804194,1.0,0.05859375,0.0,0.3828058116927081,0.6916
113.0,7267.0,3640.0,0.00015364183769538275,0.014916921962803129,9.838897464429111,0.0,1.0,0.0,2.4934000000000003,2.3296,0.7455213652476812,0.5558021060407665,1.0,0.01953125,0.0,0.3583305361724908,2.9484000000000004
114.0,51889.0,3689.0,0.0001839839793730823,0.014721734274138486,7.426528446217175,0.0,1.0,0.0,1.6926,1.5470000000000002,1.1183836647616798,1.2507820216057655,1.0,0.015625,0.0,0.2682032466766118,1.2558
115.0,97780.0,4801.0,0.00017731613826595032,0.014162934532634954,8.890768416961595,0.0,1.0,0.0,2.6026000000000002,1.8382,0.7048431517161482,0.49680386852115277,1.0,0.015625,0.0,0.31314532149366336,1.7654
116.0,42985.0,1834.0,0.00017490332994690217,0.014276560355501563,10.752814808803167,0.0,1.0,0.0,3.1304000000000003,2.366,0.7420512865891505,0.5506401119286137,1.0,0.03515625,0.0,0.377515272819374,1.1284
117.0,92454.0,1467.0,0.00016805859042325319,0.013798737053500003,10.620956107728324,0.0,1.0,0.0,0.6006,0.5096,0.8311796781241311,0.6908596573265336,1.0,0.0390625,0.0,0.3949524098011674,1.4014
118.0,53930.0,153.0,0.0001695375235160385,0.014451229359083866,9.989641297958489,0.0,1.0,0.0,1.9474,1.4742000000000002,0.8271228789212618,0.6841322568349958,1.0,0.0078125,0.0,0.351188580335859,1.0010000000000001
